player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur
4407,Sanjin Prcić,Torino,241,"['Center Defensive Midfield', 'Left Center Midfield']",2,66,73,750000.0,5000.0,21,1993-11-20,182,76,93.0,Stade Rennais FC,2016.0,8,Bosnia and Herzegovina,Right,
4709,Pontus Jansson,Torino,241,"['Right Center Back', 'Center Back']",7,75,79,4600000.0,35000.0,24,1991-02-13,194,89,18.0,,2018.0,46,Sweden,Right,
5204,Bruno Miguel Borges Fernandes,Udinese,230,"['Left Center Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Left Wing', 'Right Defensive Midfield']",31,75,83,6000000.0,25000.0,20,1994-09-08,173,65,8.0,,2018.0,38,Portugal,Right,
5248,José Martín Cáceres Silva,Juventus,224,"['Right Center Back', 'Right Back', 'Left Center Back']",6,81,81,13000000.0,110000.0,28,1987-04-07,182,77,4.0,,2016.0,60,Uruguay,Right,
5255,Matías Vecino Falero,Fiorentina,239,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Wing Back', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Midfield']",30,73,78,3800000.0,45000.0,23,1991-08-24,187,81,8.0,,2016.0,60,Uruguay,Right,
5457,Ivan Strinić,Napoli,227,['Left Back'],5,73,74,2600000.0,60000.0,27,1987-07-17,186,78,3.0,,2019.0,10,Croatia,Left,
5461,Šime Vrsaljko,Sassuolo,232,"['Right Back', 'Right Wing Back']",35,75,81,4800000.0,35000.0,23,1992-01-10,182,76,11.0,,2019.0,10,Croatia,Right,
5469,Marcelo Brozović,Inter Milan,238,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Left Defensive Midfield', 'Left Attacking Midfield', 'Center Defensive Midfield', 'Left Wing']",32,75,81,5500000.0,50000.0,22,1992-11-16,181,68,77.0,,2019.0,10,Croatia,Right,
5472,Mario Mandžukić,Juventus,224,"['Right Center Forward', 'Left Center Forward', 'Center Forward']",27,83,83,23000000.0,140000.0,29,1986-05-21,187,84,17.0,,2019.0,10,Croatia,Right,
5497,Gonzalo Gerardo Higuaín,Napoli,227,"['Right Center Forward', 'Left Center Forward', 'Center Forward']",35,84,86,34500000.0,190000.0,27,1987-12-10,184,82,9.0,,2018.0,52,Argentina,Right,
5510,Lucas Rodrigo Biglia,Lazio,236,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield']",27,82,82,15000000.0,110000.0,29,1986-01-30,178,74,20.0,,2018.0,52,Argentina,Right,
5541,Stephan Lichtsteiner,Juventus,224,"['Right Wing Back', 'Right Back']",26,82,82,12500000.0,130000.0,31,1984-01-16,180,77,26.0,,2017.0,47,Switzerland,Right,
5551,João Miranda de Souza Filho,Inter Milan,238,"['Right Center Back', 'Center Back', 'Left Center Back']",32,84,84,21000000.0,150000.0,30,1984-09-07,186,76,25.0,Atlético de Madrid,2016.0,54,Brazil,Right,
5554,Blerim Džemaili,Genoa,233,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Right Back', 'Left Center Midfield', 'Right Midfield', 'Left Wing', 'Right Center Midfield', 'Left Attacking Midfield']",27,72,72,2000000.0,30000.0,29,1986-04-12,179,73,31.0,Galatasaray SK,2016.0,47,Switzerland,Right,
5558,Rafael Márquez Álvarez,Hellas Verona,226,"['Right Center Back', 'Center Back']",9,75,75,,25000.0,36,1979-02-13,185,83,4.0,,2016.0,83,Mexico,Right,
5566,Sami Khedira,Juventus,224,"['Right Defensive Midfield', 'Right Center Midfield']",20,83,83,18500000.0,150000.0,28,1987-04-04,189,85,6.0,,2019.0,21,Germany,Right,
5584,Giancarlo González Castro,Palermo,2256,"['Center Back', 'Right Center Back', 'Left Center Back']",35,77,79,6500000.0,60000.0,27,1988-02-08,186,78,12.0,,2018.0,72,Costa Rica,Right,
5587,Adem Ljajić,Inter Milan,238,"['Left Wing', 'Right Attacking Midfield', 'Left Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Right Defensive Midfield']",26,79,84,14000000.0,90000.0,23,1991-09-29,182,74,20.0,Roma,2016.0,51,Serbia,Right,
5589,Sergej Milinković-Savić,Lazio,236,"['Right Center Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",25,69,81,1600000.0,10000.0,20,1995-02-27,192,82,21.0,,2020.0,51,Serbia,Right,
5605,Oscar Hiljemark,Palermo,2256,"['Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Midfield']",38,72,77,2800000.0,20000.0,23,1992-06-28,184,75,10.0,,2019.0,46,Sweden,Right,
5630,Dries Mertens,Napoli,227,"['Left Center Forward', 'Right Center Forward', 'Left Wing', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Center Forward']",33,82,83,22000000.0,150000.0,28,1987-05-06,169,61,14.0,,2018.0,7,Belgium,Right,
5660,Piotr Zieliński,Empoli,290,"['Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Wing Back']",35,71,77,2300000.0,20000.0,21,1994-05-20,180,75,17.0,Udinese Calcio,2016.0,37,Poland,Right,
5661,M''Baye Babacar Niang,AC Milan,243,"['Left Wing', 'Left Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Midfield', 'Right Wing', 'Center Forward']",16,74,84,5500000.0,50000.0,20,1994-12-19,184,75,78.0,,2019.0,18,France,Right,
5663,Jakub Błaszczykowski,Fiorentina,239,"['Left Midfield', 'Right Wing', 'Right Wing Back', 'Left Wing Back', 'Right Midfield', 'Left Wing', 'Center Forward', 'Right Back', 'Left Back', 'Left Attacking Midfield']",15,80,80,13000000.0,80000.0,29,1985-12-14,176,77,16.0,Borussia Dortmund,2016.0,37,Poland,Right,
5669,Wojciech Szczęsny,AS Roma,229,['Goalkeeper'],34,79,82,10500000.0,90000.0,25,1990-04-18,196,84,25.0,Arsenal,2016.0,37,Poland,Right,
5675,Kalidou Koulibaly,Napoli,227,['Left Center Back'],33,78,84,10000000.0,80000.0,24,1991-06-20,195,89,26.0,,2019.0,136,Senegal,Right,
5688,Carlos Arturo Bacca Ahumada,AC Milan,243,"['Right Center Forward', 'Left Center Forward', 'Center Forward']",38,82,82,20500000.0,160000.0,28,1986-09-08,181,77,70.0,,2020.0,56,Colombia,Right,
5689,Juan Guillermo Cuadrado Bello,Juventus,224,"['Right Wing Back', 'Right Center Midfield', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Back', 'Left Midfield', 'Left Center Forward']",28,82,82,20000000.0,150000.0,27,1988-05-26,176,66,16.0,Chelsea,2016.0,56,Colombia,Right,
5717,Diego Sebastián Laxalt Suárez,Genoa,233,"['Left Wing Back', 'Left Defensive Midfield', 'Left Back', 'Right Back', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Right Wing Back']",35,70,78,2000000.0,25000.0,22,1993-02-07,178,66,93.0,Inter,2016.0,60,Uruguay,Left,
5743,Paulo Bruno Exequiel Dybala,Juventus,224,"['Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Center Forward', 'Right Midfield']",34,78,88,14000000.0,70000.0,21,1993-11-15,177,69,21.0,,2020.0,52,Argentina,Left,
6305,Milan Badelj,Fiorentina,239,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield']",27,77,78,6500000.0,80000.0,26,1989-02-25,186,76,5.0,,2017.0,10,Croatia,Right,
6334,Luis Fernando Muriel Fruto,Sampdoria,234,"['Right Center Forward', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Center Forward', 'Left Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Attacking Midfield', 'Right Attacking Midfield', 'Right Center Midfield']",32,74,81,4900000.0,35000.0,24,1991-04-18,178,79,24.0,,2019.0,56,Colombia,Right,
6358,Emil Krafth,Bologna,240,['Right Back'],4,69,77,1300000.0,7000.0,20,1994-08-02,181,79,4.0,,2020.0,46,Sweden,Right,
6360,Cristian Eduardo Zapata Valencia,AC Milan,243,"['Right Center Back', 'Right Back', 'Left Center Back']",16,78,78,6500000.0,90000.0,28,1986-09-30,187,82,17.0,,2016.0,56,Colombia,Right,
6584,Simone Zaza,Juventus,224,"['Center Forward', 'Right Center Forward', 'Left Center Forward']",19,78,83,11500000.0,80000.0,24,1991-06-25,186,81,7.0,,2020.0,27,Italy,Left,
6585,Jeison Fabián Murillo Cerón,Inter Milan,238,"['Left Center Back', 'Right Back', 'Right Center Back']",34,77,83,8000000.0,80000.0,23,1992-05-27,182,78,24.0,,2020.0,56,Colombia,Right,
6589,Geoffrey Kondogbia,Inter Milan,238,"['Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Center Midfield']",25,78,84,10000000.0,70000.0,22,1993-02-15,188,76,7.0,,2020.0,18,France,Left,
6590,Norberto Murara Neto,Juventus,224,['Goalkeeper'],3,79,83,11000000.0,90000.0,25,1989-07-19,191,83,25.0,,2019.0,54,Brazil,Right,
6593,Martín Montoya Torralbo,Inter Milan,238,"['Right Back', 'Right Wing Back', 'Right Center Back']",3,79,83,11000000.0,90000.0,24,1991-04-14,174,72,14.0,FC Barcelona,2017.0,45,Spain,Right,
6636,Rodrigo Ely,AC Milan,243,"['Right Center Back', 'Left Center Back']",3,70,76,1600000.0,30000.0,21,1993-11-03,188,83,15.0,,2019.0,54,Brazil,Right,
6686,Giampaolo Pazzini,Hellas Verona,226,"['Left Wing', 'Left Center Forward', 'Right Wing', 'Center Forward', 'Right Center Forward']",30,77,77,6500000.0,60000.0,30,1984-08-02,180,74,11.0,,2020.0,27,Italy,Right,
6719,Franco Damián Vázquez,Palermo,2256,"['Center Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing', 'Right Attacking Midfield', 'Right Center Midfield', 'Right Wing', 'Right Midfield']",36,79,82,12500000.0,80000.0,26,1989-02-22,186,82,20.0,,2019.0,27,Italy,Left,
6729,Guilherme dos Santos Torres,Udinese,230,"['Center Defensive Midfield', 'Right Defensive Midfield']",5,74,79,3900000.0,35000.0,24,1991-04-05,177,75,19.0,,2019.0,54,Brazil,Right,
6743,Manuel Rolando Iturra Urrutia,Udinese,230,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",17,74,74,2200000.0,35000.0,31,1984-06-23,174,73,16.0,,2016.0,55,Chile,Left,
6754,David López Silva,Napoli,227,"['Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield']",25,77,81,7500000.0,80000.0,25,1989-10-09,185,83,19.0,,2019.0,45,Spain,Right,
6759,Roberto Soriano,Sampdoria,234,"['Center Attacking Midfield', 'Left Center Midfield', 'Center Forward', 'Left Midfield', 'Right Center Midfield', 'Left Wing Back', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Wing', 'Right Attacking Midfield', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Left Center Forward', 'Right Wing', 'Right Midfield']",37,74,81,4800000.0,35000.0,24,1991-02-08,182,76,21.0,,2017.0,27,Italy,Right,
6768,Diego López Rodríguez,AC Milan,243,['Goalkeeper'],8,82,82,14500000.0,100000.0,33,1981-11-03,196,87,1.0,,2018.0,45,Spain,Right,
6822,Carlos Joaquín Correa,Sampdoria,234,"['Center Attacking Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Right Center Forward', 'Right Attacking Midfield', 'Left Center Forward']",25,71,79,2500000.0,20000.0,20,1994-08-13,188,77,10.0,,2019.0,52,Argentina,Right,
6830,Facundo Sebastián Roncaglia,Fiorentina,239,"['Left Center Back', 'Right Back', 'Right Center Back', 'Right Wing Back', 'Right Defensive Midfield', 'Left Back']",30,75,76,3600000.0,60000.0,28,1987-02-10,179,76,32.0,,2016.0,52,Argentina,Right,
6849,Lucas Digne,AS Roma,229,"['Left Back', 'Left Wing Back', 'Left Center Back']",33,76,81,6000000.0,70000.0,21,1993-07-20,178,74,3.0,Paris Saint-Germain,2016.0,18,France,Left,
6859,Nicola Sansone,Sassuolo,232,"['Left Wing', 'Right Wing', 'Left Center Forward', 'Left Midfield', 'Left Center Midfield', 'Center Forward']",37,75,81,5500000.0,35000.0,23,1991-09-10,173,68,17.0,,2017.0,27,Italy,Right,
6894,Ezequiel Muñoz,Genoa,233,"['Right Center Back', 'Center Back', 'Left Center Back', 'Right Back']",18,72,78,2500000.0,25000.0,24,1990-10-08,185,82,24.0,,2019.0,52,Argentina,Right,
6940,Kwadwo Asamoah,Juventus,224,"['Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",11,79,82,12000000.0,110000.0,26,1988-12-09,178,78,22.0,,2017.0,117,Ghana,Left,
6941,Jasmin Kurtič,Atalanta,228,"['Left Center Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Left Wing']",32,76,77,5000000.0,60000.0,26,1989-01-10,186,88,27.0,U.S. Sassuolo Calcio,2016.0,44,Slovenia,Right,
6943,Andrea Barzagli,Juventus,224,"['Right Center Back', 'Left Center Back', 'Right Back', 'Center Back']",31,84,84,9000000.0,120000.0,34,1981-05-08,186,79,15.0,,2016.0,27,Italy,Right,
6944,Mattia De Sciglio,AC Milan,243,"['Right Back', 'Left Back', 'Right Midfield']",22,76,84,6500000.0,70000.0,22,1992-10-20,183,74,2.0,,2017.0,27,Italy,Right,
6945,Alex Sandro Lobo Silva,Juventus,224,"['Left Back', 'Left Wing Back', 'Left Center Midfield', 'Left Midfield', 'Left Wing']",22,82,86,22000000.0,120000.0,24,1991-01-26,180,78,12.0,,2020.0,54,Brazil,Left,
6947,Miralem Pjanić,AS Roma,229,"['Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Wing']",33,84,86,34000000.0,160000.0,25,1990-04-02,180,74,15.0,,2018.0,8,Bosnia and Herzegovina,Right,
6949,Gianluigi Buffon,Juventus,224,['Goalkeeper'],35,84,84,9000000.0,130000.0,37,1978-01-28,191,83,1.0,,2017.0,27,Italy,Right,
6950,Alberto Paloschi,Chievo,231,"['Right Center Forward', 'Left Center Forward', 'Center Forward']",21,77,81,9000000.0,50000.0,25,1990-01-04,182,82,43.0,,2019.0,27,Italy,Right,
6952,Alberto Grassi,Atalanta,228,"['Right Center Midfield', 'Right Defensive Midfield', 'Right Back', 'Right Midfield', 'Left Defensive Midfield']",13,60,66,250000.0,2000.0,20,1995-03-07,183,75,95.0,,2018.0,27,Italy,Right,
6953,Daniele Rugani,Juventus,224,"['Right Center Back', 'Left Center Back', 'Left Back']",17,78,88,12000000.0,60000.0,20,1994-07-29,188,78,24.0,,2020.0,27,Italy,Right,
6954,Giorgio Chiellini,Juventus,224,['Left Center Back'],24,87,87,32500000.0,190000.0,30,1984-08-14,186,76,3.0,,2018.0,27,Italy,Left,
6962,Radja Nainggolan,AS Roma,229,"['Left Center Midfield', 'Center Forward', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Attacking Midfield', 'Left Wing', 'Right Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Left Center Forward']",35,83,85,26500000.0,140000.0,27,1988-05-04,176,65,4.0,,2020.0,7,Belgium,Right,
6963,Lorenzo Pellegrini,Sassuolo,232,"['Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",19,59,74,325000.0,2000.0,19,1996-06-19,186,82,6.0,,2020.0,27,Italy,Right,
6964,Alessandro Florenzi,AS Roma,229,"['Right Back', 'Right Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Right Wing Back', 'Center Attacking Midfield', 'Left Back']",33,77,80,7500000.0,80000.0,24,1991-03-11,173,67,24.0,,2019.0,27,Italy,Right,
6965,Bruno da Silva Peres,Torino,241,"['Right Wing Back', 'Left Wing Back', 'Right Back']",31,79,82,10500000.0,60000.0,25,1990-03-01,178,72,33.0,,2017.0,54,Brazil,Right,
6969,Juan Guilherme Nunes Jesus,Inter Milan,238,"['Left Back', 'Left Wing Back', 'Left Center Back', 'Center Back']",19,79,83,11500000.0,90000.0,24,1991-06-10,185,83,5.0,,2018.0,54,Brazil,Left,
6973,Edin Džeko,AS Roma,229,"['Center Forward', 'Left Center Forward', 'Right Center Forward']",31,81,81,16500000.0,110000.0,29,1986-03-17,192,80,9.0,,2018.0,8,Bosnia and Herzegovina,Right,
6980,Kevin Strootman,AS Roma,229,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",5,80,84,17500000.0,90000.0,25,1990-02-13,186,78,6.0,,2018.0,34,Netherlands,Left,
6984,Danilo D''Ambrosio,Inter Milan,238,"['Right Back', 'Right Wing Back', 'Left Back', 'Left Center Back', 'Left Wing Back', 'Right Center Back']",20,75,76,3800000.0,60000.0,26,1988-09-09,180,75,33.0,,2018.0,27,Italy,Right,
6987,Mauro Emanuel Icardi Rivero,Inter Milan,238,"['Left Center Forward', 'Right Center Forward', 'Center Forward']",33,79,85,14500000.0,90000.0,22,1993-02-19,181,75,9.0,,2019.0,52,Argentina,Right,
6991,Etrit Berisha,Lazio,236,['Goalkeeper'],11,73,77,3100000.0,50000.0,26,1989-03-10,194,92,1.0,,2017.0,1,Albania,Left,
6992,Andrea Masiello,Atalanta,228,"['Right Back', 'Center Back', 'Right Center Back', 'Left Center Back']",29,74,74,2500000.0,35000.0,29,1986-02-05,185,79,13.0,,2018.0,27,Italy,Right,
6994,Marten de Roon,Atalanta,228,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",36,69,73,1100000.0,9000.0,24,1991-03-29,185,76,15.0,,2019.0,34,Netherlands,Right,
6997,Borja Valero Iglesias,Fiorentina,239,"['Right Defensive Midfield', 'Right Attacking Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Attacking Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Forward', 'Right Wing']",37,82,82,18000000.0,100000.0,30,1985-01-12,175,73,20.0,,2019.0,45,Spain,Right,
6999,Davide Santon,Inter Milan,238,"['Right Back', 'Right Wing Back', 'Right Center Back', 'Left Wing Back', 'Left Center Back', 'Left Back']",12,76,79,5500000.0,80000.0,24,1991-01-02,186,83,21.0,,2018.0,27,Italy,Right,
7001,Samir Handanovič,Inter Milan,238,['Goalkeeper'],36,83,83,19000000.0,120000.0,30,1984-07-14,193,89,1.0,,2016.0,44,Slovenia,Right,
7002,Rafael Tolói,Atalanta,228,"['Right Back', 'Right Center Back', 'Left Center Back']",24,74,80,4000000.0,35000.0,24,1990-10-10,185,75,3.0,,2018.0,54,Brazil,Right,
7006,Alejandro Darío Gómez,Atalanta,228,"['Left Wing', 'Left Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Forward']",34,75,77,4600000.0,45000.0,27,1988-02-15,165,68,10.0,,2018.0,52,Argentina,Right,
7009,Édgar Osvaldo Barreto Cáceres,Sampdoria,234,"['Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Wing']",30,76,76,4700000.0,50000.0,30,1984-07-15,182,78,8.0,,2018.0,58,Paraguay,Right,
7013,Stefano Sturaro,Juventus,224,"['Right Center Midfield', 'Right Wing Back', 'Center Defensive Midfield', 'Left Wing Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Back', 'Center Attacking Midfield']",19,77,84,9500000.0,70000.0,22,1993-03-09,182,78,27.0,,2019.0,27,Italy,Right,
7017,Duván Esteban Zapata Banguera,Udinese,230,"['Right Center Forward', 'Left Center Forward', 'Center Forward']",25,76,82,7500000.0,50000.0,24,1991-04-01,189,88,9.0,Napoli,2017.0,56,Colombia,Right,
7018,Emiliano Viviano,Sampdoria,234,['Goalkeeper'],37,78,78,7000000.0,50000.0,29,1985-12-01,195,90,2.0,Palermo,2016.0,27,Italy,Left,
7019,Matías Agustín Silvestre,Sampdoria,234,"['Right Center Back', 'Center Back', 'Left Center Back']",25,74,74,2400000.0,35000.0,30,1984-09-25,185,78,26.0,,2017.0,27,Italy,Right,
7024,Jorge Luiz Frello Filho,Napoli,227,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",35,77,83,8000000.0,80000.0,23,1991-12-20,180,65,8.0,,2018.0,27,Italy,Right,
7025,Marek Hamšík,Napoli,227,"['Left Center Midfield', 'Left Defensive Midfield']",38,83,84,26500000.0,160000.0,27,1987-07-27,183,79,17.0,,2018.0,43,Slovakia,Right,
7026,Giacomo Bonaventura,AC Milan,243,"['Left Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Wing', 'Left Defensive Midfield']",33,78,82,10500000.0,80000.0,25,1989-08-22,180,75,28.0,,2019.0,27,Italy,Right,
7027,Christian Maggio,Napoli,227,"['Right Back', 'Right Wing', 'Center Forward', 'Right Midfield']",8,76,76,2200000.0,60000.0,33,1982-02-11,184,79,11.0,,2018.0,27,Italy,Right,
7028,José Manuel Reina Páez,Napoli,227,['Goalkeeper'],37,80,80,10500000.0,90000.0,32,1982-08-31,188,92,25.0,,2018.0,45,Spain,Right,
7029,José María Callejón Bueno,Napoli,227,"['Left Center Forward', 'Right Center Forward', 'Right Wing', 'Left Wing', 'Right Midfield', 'Center Forward']",38,81,81,16500000.0,130000.0,28,1987-02-11,178,73,7.0,,2018.0,45,Spain,Right,
7030,Raúl Albiol i Tortajada,Napoli,227,['Right Center Back'],36,81,81,12500000.0,100000.0,29,1985-09-04,190,82,33.0,,2017.0,45,Spain,Right,
7031,Elseid Hysaj,Napoli,227,"['Left Back', 'Right Back']",37,75,79,4500000.0,50000.0,21,1994-02-02,182,70,2.0,,2020.0,1,Albania,Right,
