player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_jersey_number,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,release_clause_eur
5217,Iago Aspas Juncal,Celta Vigo,209,"['Center Forward', 'Right Center Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield']",35,78,78,9000000.0,60000.0,27,1987-08-01,176,67,9.0,,2020.0,45,Spain,Left,
5246,Luis Alberto Suárez Díaz,Barcelona,217,"['Center Forward', 'Left Center Forward', 'Right Wing']",35,90,90,69000000.0,300000.0,28,1987-01-24,182,85,9.0,,2019.0,60,Uruguay,Right,
5249,Diego Roberto Godín Leal,Atlético Madrid,212,"['Left Center Back', 'Center Back', 'Right Center Back']",31,85,85,25000000.0,150000.0,29,1986-02-16,185,73,2.0,,2019.0,60,Uruguay,Right,
5259,José María Giménez de Vargas,Atlético Madrid,212,"['Right Center Back', 'Left Center Back', 'Right Center Forward']",27,78,86,11000000.0,60000.0,20,1995-01-20,185,80,24.0,,2018.0,60,Uruguay,Right,
5456,Mateo Kovačić,Real Madrid,220,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",25,78,86,12500000.0,70000.0,21,1994-05-06,181,77,16.0,,2021.0,10,Croatia,Right,
5463,Luka Modrić,Real Madrid,220,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Forward']",32,87,87,41500000.0,190000.0,29,1985-09-09,174,65,19.0,,2018.0,10,Croatia,Right,
5470,Ivan Rakitić,Barcelona,217,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Wing']",36,84,85,31500000.0,180000.0,27,1988-03-10,184,78,4.0,,2019.0,10,Croatia,Right,
5484,Lucas Hernández Pi,Atlético Madrid,212,"['Left Back', 'Left Center Back']",10,66,81,1100000.0,8000.0,19,1996-02-14,180,75,19.0,,2019.0,18,France,Left,
5485,Raphaël Varane,Real Madrid,220,"['Right Center Back', 'Left Center Back']",26,82,89,24500000.0,120000.0,22,1993-04-25,191,78,2.0,,2020.0,18,France,Right,
5487,Antoine Griezmann,Atlético Madrid,212,"['Left Center Forward', 'Right Wing', 'Right Center Forward', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Center Forward', 'Center Attacking Midfield']",38,83,89,33000000.0,140000.0,24,1991-03-21,176,67,7.0,,2020.0,18,France,Left,
5503,Lionel Andrés Messi Cuccittini,Barcelona,217,"['Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Center Forward']",33,94,95,111000000.0,550000.0,28,1987-06-24,170,72,10.0,,2018.0,52,Argentina,Left,
5504,Éver Maximiliano David Banega,Sevilla,213,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Wing']",25,81,84,20000000.0,110000.0,27,1988-06-29,174,71,19.0,,2016.0,52,Argentina,Right,
5506,Javier Alejandro Mascherano,Barcelona,217,"['Right Center Back', 'Center Defensive Midfield', 'Left Center Back']",32,83,83,15000000.0,130000.0,31,1984-06-08,174,73,14.0,,2018.0,52,Argentina,Right,
5539,Carlos Henrique Casimiro,Real Madrid,220,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Back']",23,77,81,7500000.0,80000.0,23,1992-02-23,184,80,14.0,,2021.0,54,Brazil,Right,
5552,Marcelo Vieira da Silva Júnior,Real Madrid,220,"['Left Back', 'Right Back', 'Left Wing Back']",30,83,86,22500000.0,150000.0,27,1988-05-12,174,75,12.0,,2020.0,54,Brazil,Left,
5560,Carlos Alberto Vela Garrido,Real Sociedad,210,"['Right Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Right Midfield']",35,82,85,24500000.0,110000.0,26,1989-03-01,177,75,11.0,,2018.0,83,Mexico,Left,
5574,Toni Kroos,Real Madrid,220,"['Right Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield']",32,87,90,54500000.0,200000.0,25,1990-01-04,182,78,8.0,,2020.0,21,Germany,Right,
5577,Francisco Guillermo Ochoa Magaña,Málaga,223,['Goalkeeper'],11,80,80,12000000.0,60000.0,29,1985-07-13,185,78,13.0,,2017.0,83,Mexico,Right,
5582,Celso Borges Mora,RC Deportivo La Coruña,219,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",24,77,79,8000000.0,60000.0,27,1988-05-27,184,82,22.0,,2017.0,72,Costa Rica,Right,
5588,Antonio Rukavina,Villarreal,222,"['Right Back', 'Left Back', 'Right Midfield']",18,76,76,3300000.0,50000.0,31,1984-01-26,177,74,22.0,,2016.0,51,Serbia,Right,
5597,Keylor Navas Gamboa,Real Madrid,220,['Goalkeeper'],34,79,80,10000000.0,110000.0,28,1986-12-15,185,78,1.0,,2020.0,72,Costa Rica,Right,
5598,Óscar Esau Duarte Gaitán,Espanyol,214,"['Right Center Back', 'Left Center Back', 'Left Defensive Midfield', 'Center Back', 'Center Defensive Midfield']",14,71,81,2000000.0,15000.0,19,1995-10-18,180,75,3.0,,2019.0,45,Spain,Left,
5633,Yannick Ferreira Carrasco,Atlético Madrid,212,"['Left Midfield', 'Right Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Wing', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Forward', 'Center Forward', 'Left Defensive Midfield']",29,78,84,11500000.0,70000.0,21,1993-09-04,180,66,21.0,,2020.0,7,Belgium,Right,
5671,Alfred John Momar N''Diaye,Real Betis,218,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Wing', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Back', 'Left Back', 'Right Center Back']",34,75,81,4700000.0,35000.0,25,1990-03-06,187,80,18.0,,2019.0,136,Senegal,Right,
5678,Jefferson Andrés Lerma Solís,Levante UD,221,"['Right Center Forward', 'Left Center Midfield', 'Right Wing', 'Left Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Right Midfield']",33,71,79,2100000.0,15000.0,20,1994-10-25,179,70,8.0,Atlético Huila,2016.0,56,Colombia,Right,
5695,James David Rodríguez Rubio,Real Madrid,220,"['Center Attacking Midfield', 'Right Wing', 'Right Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Forward', 'Center Defensive Midfield', 'Left Wing']",26,87,93,62500000.0,210000.0,23,1991-07-12,180,75,10.0,,2020.0,56,Colombia,Left,
5718,Rodrigo Moreno Machado,Valencia,207,"['Left Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Left Back', 'Right Wing', 'Right Midfield', 'Center Defensive Midfield', 'Left Wing Back', 'Left Midfield']",25,79,84,14000000.0,100000.0,24,1991-03-06,181,77,17.0,,2019.0,45,Spain,Left,
5719,Marco Asensio Willemsen,Espanyol,214,"['Center Attacking Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Right Center Midfield', 'Left Center Forward']",34,75,87,6500000.0,30000.0,19,1996-01-21,178,70,25.0,Real Madrid CF,2016.0,45,Spain,Left,
5721,Daniel Carvajal Ramos,Real Madrid,220,"['Right Back', 'Left Back', 'Right Wing Back']",22,81,85,18500000.0,100000.0,23,1992-01-11,173,73,15.0,,2020.0,45,Spain,Right,
5724,Fayçal Fajr,RC Deportivo La Coruña,219,"['Center Attacking Midfield', 'Left Midfield', 'Left Wing', 'Left Center Midfield', 'Right Midfield', 'Right Wing', 'Right Center Forward', 'Right Center Midfield', 'Left Center Back']",38,75,77,4900000.0,45000.0,26,1988-08-01,178,72,19.0,Elche CF,2016.0,18,France,Right,
5737,Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,213,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Wing', 'Left Center Midfield']",28,79,83,11000000.0,90000.0,26,1988-12-15,190,75,15.0,,2019.0,18,France,Right,
5741,Enzo Nicolás Pérez,Valencia,207,"['Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Center Back']",20,79,79,9500000.0,90000.0,29,1986-02-22,177,77,15.0,,2019.0,52,Argentina,Right,
6038,John Guidetti,Celta Vigo,209,"['Right Center Midfield', 'Right Back', 'Center Forward', 'Left Center Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Center Defensive Midfield', 'Left Defensive Midfield']",35,74,80,4800000.0,35000.0,23,1992-04-15,185,79,11.0,,2020.0,46,Sweden,Right,
6320,Filipe Luís Kasmirski,Atlético Madrid,212,"['Left Back', 'Left Wing Back']",32,82,82,14500000.0,120000.0,29,1985-08-09,182,77,3.0,,2019.0,54,Brazil,Left,
6332,Thomas Vermaelen,Barcelona,217,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Back']",10,80,80,10500000.0,90000.0,29,1985-11-14,183,80,23.0,,2019.0,7,Belgium,Left,
6356,Michael Krohn-Dehli,Sevilla,213,"['Right Defensive Midfield', 'Left Center Forward', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Left Back', 'Left Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing']",27,79,79,7500000.0,80000.0,32,1983-06-06,170,68,7.0,,2017.0,13,Denmark,Right,
6357,Jonathan dos Santos Ramírez,Villarreal,222,"['Right Defensive Midfield', 'Right Midfield', 'Left Center Midfield', 'Left Wing', 'Right Center Midfield', 'Right Back', 'Right Wing', 'Left Defensive Midfield']",26,78,83,11000000.0,50000.0,25,1990-04-04,172,74,8.0,,2019.0,83,Mexico,Right,
6375,Juan Francisco Torres Belén,Atlético Madrid,212,"['Right Back', 'Right Wing Back', 'Right Center Forward', 'Right Midfield']",35,81,81,11500000.0,100000.0,30,1985-01-09,180,72,20.0,,2018.0,45,Spain,Right,
6376,Stefan Savić,Atlético Madrid,212,"['Right Center Back', 'Left Center Back']",12,81,85,18500000.0,100000.0,24,1991-01-08,186,73,15.0,,2020.0,15,Montenegro,Right,
6377,Ángel Martín Correa,Atlético Madrid,212,"['Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Left Center Forward', 'Center Forward']",26,77,88,12000000.0,70000.0,20,1995-03-09,174,70,16.0,,2019.0,52,Argentina,Right,
6378,Jan Oblak,Atlético Madrid,212,['Goalkeeper'],38,81,86,19500000.0,90000.0,22,1993-01-07,186,87,13.0,,2020.0,44,Slovenia,Right,
6379,Sergi Roberto Carnicer,Barcelona,217,"['Right Back', 'Right Center Midfield', 'Left Center Midfield', 'Right Midfield', 'Right Wing', 'Center Defensive Midfield', 'Left Back']",31,78,85,12000000.0,80000.0,23,1992-02-07,178,71,20.0,,2019.0,45,Spain,Right,
6381,Saúl Ñíguez Esclapez,Atlético Madrid,212,"['Right Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Center Forward', 'Center Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Center Back', 'Right Wing', 'Right Center Forward', 'Right Center Back']",31,76,83,6500000.0,60000.0,20,1994-11-21,181,70,17.0,,2018.0,45,Spain,Left,
6382,Fernando José Torres Sanz,Atlético Madrid,212,"['Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Defensive Midfield', 'Right Midfield']",30,79,79,9000000.0,100000.0,31,1984-03-20,186,78,9.0,AC Milan,2016.0,45,Spain,Right,
6383,Thomas Teye Partey,Atlético Madrid,212,"['Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Defensive Midfield', 'Center Forward', 'Center Defensive Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Wing']",13,71,78,2000000.0,30000.0,22,1993-06-13,185,73,22.0,,2020.0,117,Ghana,Right,
6384,Gabriel Fernández Arenas,Atlético Madrid,212,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Midfield']",35,80,80,11500000.0,100000.0,31,1983-07-10,180,74,14.0,,2017.0,45,Spain,Right,
6386,Eneko Bóveda Altube,Athletic Club,215,"['Right Back', 'Right Wing', 'Right Defensive Midfield', 'Right Center Back', 'Right Wing Back']",23,76,79,5500000.0,80000.0,26,1988-12-14,180,77,2.0,,2018.0,45,Spain,Right,
6388,Ander Iturraspe Derteano,Athletic Club,215,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Center Attacking Midfield']",16,81,83,16500000.0,100000.0,26,1989-03-08,187,75,8.0,,2019.0,45,Spain,Right,
6389,Mikel San José Domínguez,Athletic Club,215,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Back', 'Center Defensive Midfield', 'Right Wing', 'Right Center Back', 'Center Back', 'Center Attacking Midfield']",34,80,83,14500000.0,90000.0,26,1989-05-30,186,77,6.0,,2018.0,45,Spain,Right,
6390,Markel Susaeta Laskurain,Athletic Club,215,"['Right Wing', 'Left Wing', 'Right Midfield', 'Left Defensive Midfield']",28,78,80,10000000.0,80000.0,27,1987-12-14,179,68,14.0,,2017.0,45,Spain,Right,
6392,Íñigo Lekue Martínez,Athletic Club,215,"['Left Back', 'Right Wing', 'Left Wing', 'Left Midfield', 'Right Attacking Midfield', 'Right Back', 'Center Forward']",20,70,78,1700000.0,25000.0,22,1993-05-04,180,72,30.0,,2021.0,45,Spain,Right,
6393,Iñaki Williams Arthuer,Athletic Club,215,"['Right Wing', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Center Forward', 'Left Center Back']",25,74,83,5500000.0,45000.0,21,1994-06-15,186,77,15.0,,2017.0,45,Spain,Right,
6394,Aritz Aduriz Zubeldia,Athletic Club,215,"['Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing']",34,82,82,10500000.0,90000.0,34,1981-02-11,182,78,20.0,,2017.0,45,Spain,Right,
6396,Beñat Etxebarria Urkiaga,Athletic Club,215,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield']",36,80,80,13500000.0,90000.0,28,1987-02-19,175,72,7.0,,2018.0,45,Spain,Right,
6399,Gareth Frank Bale,Real Madrid,220,"['Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Left Midfield', 'Left Center Midfield']",23,87,91,56000000.0,200000.0,25,1989-07-16,183,74,11.0,,2019.0,50,Wales,Left,
6400,Aleix Vidal Parreu,Barcelona,217,['Right Back'],9,79,82,12500000.0,90000.0,25,1989-08-21,176,70,7.0,,2020.0,45,Spain,Right,
6401,Kevin Gameiro,Sevilla,213,"['Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Right Defensive Midfield', 'Right Wing', 'Left Defensive Midfield']",31,79,79,10500000.0,110000.0,28,1987-05-09,178,72,9.0,,2018.0,18,France,Right,
6402,Francisco Alcácer García,Valencia,207,"['Center Forward', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Right Wing']",34,80,88,21500000.0,90000.0,21,1993-08-30,176,71,9.0,,2020.0,45,Spain,Right,
6557,Adrián González Morales,Eibar,322,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Midfield', 'Left Wing Back', 'Left Wing', 'Right Center Forward']",32,73,76,3400000.0,40000.0,27,1988-05-25,183,76,24.0,,2018.0,45,Spain,Left,
6559,Juan Carlos Pérez López,Málaga,223,"['Left Midfield', 'Left Wing', 'Left Back']",19,73,77,3000000.0,35000.0,25,1990-03-30,179,72,7.0,SC Braga,2016.0,45,Spain,Left,
6561,Luis Hernández Rodríguez,Sporting Gijón,1041,"['Right Center Back', 'Right Back', 'Left Center Back']",36,74,78,3600000.0,40000.0,26,1989-04-14,182,74,2.0,,2016.0,45,Spain,Right,
6563,Juan Pablo Añor Acosta,Málaga,223,"['Right Defensive Midfield', 'Right Wing', 'Left Center Forward', 'Right Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Back', 'Left Midfield']",29,71,81,2700000.0,20000.0,21,1994-01-24,171,65,28.0,,2020.0,61,Venezuela,Left,
6566,Borja González Tomás,Eibar,322,"['Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward']",36,72,80,3200000.0,20000.0,22,1992-08-25,191,82,18.0,Atlético de Madrid,2016.0,45,Spain,Right,
6569,Roberto José Rosales Altuve,Málaga,223,['Right Back'],35,75,78,4100000.0,45000.0,26,1988-11-20,174,70,18.0,,2017.0,61,Venezuela,Right,
6573,Bernardo José Espinosa Zúñiga,Sporting Gijón,1041,"['Left Center Back', 'Right Center Back', 'Center Back']",16,76,80,5500000.0,50000.0,25,1989-07-11,192,85,5.0,,2016.0,56,Colombia,Right,
6576,Gorka Iraizoz Moreno,Athletic Club,215,['Goalkeeper'],37,79,79,6500000.0,60000.0,34,1981-03-06,191,89,1.0,,2016.0,45,Spain,Right,
6580,José Luis García del Pozo,Málaga,223,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Midfield']",33,76,81,7000000.0,50000.0,24,1991-01-11,183,74,14.0,,2018.0,45,Spain,Right,
6581,Jonathan Rodríguez Menéndez,Sporting Gijón,1041,"['Left Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Left Wing Back', 'Center Forward']",36,76,80,7000000.0,50000.0,23,1991-07-09,179,80,23.0,,2016.0,45,Spain,Left,
6592,Rúben Miguel Nunes Vezo,Valencia,207,"['Left Center Back', 'Right Center Back', 'Right Back', 'Left Midfield']",15,76,83,6500000.0,70000.0,21,1994-04-25,183,80,3.0,,2018.0,38,Portugal,Right,
6594,Santiago Mina Lorenzo,Valencia,207,"['Right Wing', 'Left Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Center Forward', 'Right Attacking Midfield', 'Right Wing Back', 'Right Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",26,75,84,5500000.0,50000.0,19,1995-12-07,180,71,22.0,,2021.0,45,Spain,Right,
6595,Daniel Parejo Muñoz,Valencia,207,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing']",33,82,85,24000000.0,140000.0,26,1989-04-16,180,75,10.0,,2020.0,45,Spain,Right,
6596,José Luis Gayà Peña,Valencia,207,"['Left Back', 'Left Midfield']",20,80,87,17000000.0,80000.0,20,1995-05-25,171,63,14.0,,2020.0,45,Spain,Left,
